"","subj","experiment.x","action","yesno","age.at.study","age.at.survey","prop.lower","prop.higher","avg.lower","avg.higher","exp","agegroup","looking.to.unexp","LTdiff","age","category","monthsPerformed","yesnoAtStudy"
"877","38","MR13","pincer","yes",12.66666667,14.5,0.420596728,0.579403272,14.858,20.468,"MR","13",0.579403272,5.61,6,"objectdirected",6.66666667,"1"
"878","39","MR10","pincer","yes",9.933333333,9.9,0.466238693,0.533761307,39.945,45.73,"MR","10",0.533761307,5.785,8,"objectdirected",1.933333333,"1"
"879","40","MR10","pincer","yes",9.866666667,9.9,0.557995495,0.442004505,16.847,13.345,"MR","10",0.442004505,-3.502,7.5,"objectdirected",2.366666667,"1"
"880","41","MR10","pincer","yes",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,8,"objectdirected",1.833333333,"1"
"881","42","MR13","pincer","yes",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,13,"objectdirected",-0.333333333000001,"1"
"882","43","MR13","pincer","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,8,"objectdirected",5.43333333,"1"
"883","44","MR13","pincer","yes",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,8,"objectdirected",4.76666667,"1"
"884","45","MR13","pincer","yes",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,5,"objectdirected",7.63333333,"1"
"885","46","MR13","pincer","yes",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,7,"objectdirected",5.86666667,"1"
"886","47","MR13","pincer","yes",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,8,"objectdirected",4.53333333,"1"
"887","48","MR10","pincer","yes",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,7,"objectdirected",3.33333333,"1"
"888","49","MR13","pincer","yes",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,7,"objectdirected",5.86666667,"1"
"889","50","MR10","pincer","yes",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,10,"objectdirected",0.199999999999999,"1"
"890","51","MR13","pincer","yes",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,6,"objectdirected",6.66666667,"1"
"891","52","MR10","pincer","yes",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,7,"objectdirected",2.533333333,"1"
"892","53","MR13","pincer","yes",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,9,"objectdirected",4.06666667,"1"
"893","54","MR10","pincer","yes",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,9,"objectdirected",1.46666667,"1"
"894","55","MR10","pincer","yes",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,7,"objectdirected",2.566666667,"1"
"895","56","MR10","pincer","yes",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,8,"objectdirected",2.3,"1"
"896","57","MR10","pincer","yes",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,8,"objectdirected",2.4,"1"
"897","58","MR10","pincer","yes",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,8.5,"objectdirected",1.83333333,"1"
"898","59","MR10","pincer","yes",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,9,"objectdirected",0.866666667000001,"1"
"899","60","MR10","pincer","yes",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,9,"objectdirected",1.06666667,"1"
"900","61",NA,"pincer","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,8.5,"objectdirected",NA,NA
"901","62",NA,"pincer","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,7,"objectdirected",NA,NA
"902","63",NA,"pincer","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,9,"objectdirected",NA,NA
"903","64",NA,"pincer","yes",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,7,"objectdirected",NA,NA
"904","65",NA,"pincer","yes",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,8,"objectdirected",NA,NA
"905","66",NA,"pincer","yes",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,7.27,"objectdirected",NA,NA
"906","69","RISK10","pincer","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,8.5,"objectdirected",1.7667,"1"
"907","70","RISK10","pincer","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,9,"objectdirected",1.3667,"1"
"908","72","RISK10","pincer","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,7,"objectdirected",3.5333,"1"
"909","73","RISK10","pincer","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,6,"objectdirected",4.0667,"1"
"910","74","RISK10","pincer","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,10,"objectdirected",-0.2333,"0"
"911","77","RISK10","pincer","yes",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,9,"objectdirected",1.6333,"1"
"912","78","RISK10","pincer","",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,NA,"objectdirected",NA,NA
"913","81","RISK10","pincer","yes",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,10,"objectdirected",0.2333,"1"
"914","82","RISK10","pincer","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,8,"objectdirected",1.6,"1"
"915","87","RISK10","pincer","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,8,"objectdirected",1.6333,"1"
"916","88","RISK10","pincer","yes",10.4667,20.5,0.55365517,0.44634483,20.07,16.18,"RISK","10",0.55365517,3.89,NA,"objectdirected",NA,NA
"917","91","RISK10","pincer","yes",10.233,19.2,0.19541328,0.80458672,4.09,16.84,"RISK","10",0.19541328,-12.75,11.27,"objectdirected",-1.037,"0"
"918","92","RISK10","pincer","yes",10.0333,21.6,0.54316912,0.45683088,21.39,17.99,"RISK","10",0.54316912,3.4,7,"objectdirected",3.0333,"1"
"919","93","RISK10","pincer","yes",10.3,19.2,0.54578474,0.45421526,14.28,11.88,"RISK","10",0.54578474,2.4,13.2,"objectdirected",-2.9,"0"
"920","94","RISK10","pincer","yes",9.7333,18,0.40696943,0.59303057,16.18,23.57,"RISK","10",0.40696943,-7.39,13,"objectdirected",-3.2667,"0"
"921","96","RISK10","pincer","yes",10.4,22.7,0.40508744,0.59491256,6.37,9.36,"RISK","10",0.40508744,-2.99,15,"objectdirected",-4.6,"0"
"922","97","RISK10","pincer","yes",9.8333,18.8,0.53763099,0.46236901,42.33,36.4,"RISK","10",0.53763099,5.93,6,"objectdirected",3.8333,"1"
"923","98","RISK10","pincer","yes",10.5667,18.9,0.66953077,0.33046923,60,29.62,"RISK","10",0.66953077,30.38,9,"objectdirected",1.5667,"1"
"924","100","RISK13","pincer","yes",13.4,33.7,0.63946188,0.36053812,14.26,8.04,"RISK","13",0.63946188,6.22,7.2,"objectdirected",6.2,"1"
"925","103","RISK13","pincer","yes",13.2,31.1,0.51927096,0.48072904,21.88,21.51,"RISK","13",0.51927096,0.369999999999997,14,"objectdirected",-0.800000000000001,"0"
"926","104","RISK13","pincer","yes",12.633,30.1,0.53881823,0.46118177,41.62,37.55,"RISK","13",0.53881823,4.07,12,"objectdirected",0.632999999999999,"1"
"927","105","RISK13","pincer","yes",12.6,30.2,0.59842533,0.40157467,14.99,8.53,"RISK","13",0.59842533,6.46,5,"objectdirected",7.6,"1"
"928","110","RISK13","pincer","yes",13.467,31.6,0.55009065,0.44990936,15.71,14.84,"RISK","13",0.55009065,0.870000000000001,7,"objectdirected",6.467,"1"
"929","111","RISK13","pincer","yes",13.233,28.9,0.33967572,0.66032428,15.62,27.81,"RISK","13",0.33967572,-12.19,NA,"objectdirected",NA,NA
"930","112","RISK13","pincer","yes",12.767,30.2,0.56444819,0.43555181,13.4,10.34,"RISK","13",0.56444819,3.06,8,"objectdirected",4.767,"1"
"931","113","RISK13","pincer","yes",12.767,30.2,0.66573816,0.33426184,14.34,7.2,"RISK","13",0.66573816,7.14,NA,"objectdirected",NA,NA
"932","115","RISK13","pincer","yes",12.567,31.7,0.52432725,0.47567275,36.59,39.02,"RISK","13",0.52432725,-2.43,NA,"objectdirected",NA,NA
"933","116","RISK13","pincer","yes",13.1,31.3,0.37291402,0.62708598,22.45,42.66,"RISK","13",0.37291402,-20.21,7,"objectdirected",6.1,"1"
"934","117","RISK13","pincer","yes",12.767,30.1,0.46805528,0.53194472,12.24,13.16,"RISK","13",0.46805528,-0.92,NA,"objectdirected",NA,NA
"935","122","RISK13","pincer","yes",13.067,31,0.70845838,0.29154162,23.71,8.54,"RISK","13",0.70845838,15.17,8,"objectdirected",5.067,"1"
"936","123","RISK13","pincer","yes",12.933,30,0.64370569,0.35629431,52.59,35.96,"RISK","13",0.64370569,16.63,NA,"objectdirected",NA,NA
"937","125","RISK13","pincer","yes",13.133,31.8,0.61721353,0.38278647,22.62,11.03,"RISK","13",0.61721353,11.59,8,"objectdirected",5.133,"1"
"938","127","RISK13","pincer","yes",12.967,30.2,0.36904926,0.63095074,31.44,49.11,"RISK","13",0.36904926,-17.67,11,"objectdirected",1.967,"1"
"939","129","RISK13","pincer","yes",12.633,32.2,0.38301045,0.61698955,14.91,24.36,"RISK","13",0.38301045,-9.45,11,"objectdirected",1.633,"1"
"940","130","RISK13","pincer","yes",13,30.2,0.497116,0.502884,23.27,23.54,"RISK","13",0.497116,-0.27,6.75,"objectdirected",6.25,"1"
"941","1","MR10","hiddensearch","yes",10.06666667,13.5,0.47197043,0.52802957,53.63,60,"MR","10",0.52802957,6.37,NA,"objectdirected",NA,NA
"942","2","MR13","hiddensearch","yes",12.93333333,17.5,0.4658405,0.5341595,52.326,60,"MR","13",0.5341595,7.674,11,"objectdirected",1.93333333,"1"
"943","3","MR10","hiddensearch","yes",10.06666667,13.2,0.814995563,0.185004437,31.229,7.089,"MR","10",0.185004437,-24.14,NA,"objectdirected",NA,NA
"944","4","MR13","hiddensearch","yes",12.7,13.8,0.46488482,0.53511518,10.7665,12.393,"MR","13",0.53511518,1.6265,10,"objectdirected",2.7,"1"
"945","5","MR13","hiddensearch","yes",13.5,15.3,0.523095624,0.476904376,21.947,20.009,"MR","13",0.476904376,-1.938,10,"objectdirected",3.5,"1"
"946","6","MR13","hiddensearch","yes",13.1,14.5,0.487272727,0.512727273,22.78,23.97,"MR","13",0.512727273,1.19,NA,"objectdirected",NA,NA
"947","7","MR13","hiddensearch","yes",12.7,14.5,0.494,0.506,16.796,17.204,"MR","13",0.506,0.408000000000001,9.75,"objectdirected",2.95,"1"
"948","8","MR13","hiddensearch","",12.96666667,15,0.315642661,0.684357339,18.071,39.18045,"MR","13",0.684357339,21.10945,NA,"objectdirected",NA,NA
"949","10","MR13","hiddensearch","yes",13.1,14.8,0.441306267,0.558693733,8.5,10.761,"MR","13",0.558693733,2.261,NA,"objectdirected",NA,NA
"950","13","MR10","hiddensearch","yes",10.06666667,14,0.429761905,0.570238095,12.274,16.286,"MR","10",0.570238095,4.012,10,"objectdirected",0.06666667,"1"
"951","14","MR13","hiddensearch","yes",12.83333333,14,0.5,0.5,60,60,"MR","13",0.5,0,8,"objectdirected",4.83333333,"1"
"952","15","MR10","hiddensearch","yes",9.8,12.2,0.157411669,0.842588331,5.814,31.121,"MR","10",0.842588331,25.307,9,"objectdirected",0.800000000000001,"1"
"953","18","MR10","hiddensearch","yes",9.666666667,10.7,0.370714286,0.629285714,8.823,14.977,"MR","10",0.629285714,6.154,10,"objectdirected",-0.333333333000001,"0"
"954","19","MR10","hiddensearch","yes",10.3,12.6,0.5,0.5,60,60,"MR","10",0.5,0,11.5,"objectdirected",-1.2,"0"
"955","21","MR10","hiddensearch","yes",9.466666667,10.6,0.481642994,0.518357006,46.388,49.924,"MR","10",0.518357006,3.536,10,"objectdirected",-0.533333333,"0"
"956","22","MR10","hiddensearch","yes",9.466666667,9.5,0.510416667,0.489583333,6.664,6.392,"MR","10",0.489583333,-0.271999999999999,9,"objectdirected",0.466666667,"1"
"957","23","MR13","hiddensearch","yes",12.73333333,12.7,0.381055489,0.618944511,24.99,40.591,"MR","13",0.618944511,15.601,9,"objectdirected",3.73333333,"1"
"958","25","MR13","hiddensearch","yes",12.56666667,12.6,0.603160667,0.396839333,11.679,7.684,"MR","13",0.396839333,-3.995,10,"objectdirected",2.56666667,"1"
"959","26","MR13","hiddensearch","yes",12.56666667,12.6,0.449341439,0.550658561,15.079,18.479,"MR","13",0.550658561,3.4,10.5,"objectdirected",2.06666667,"1"
"960","27","MR13","hiddensearch","yes",13,13,0.476331361,0.523668639,10.948,12.036,"MR","13",0.523668639,1.088,9,"objectdirected",4,"1"
"961","28","MR10","hiddensearch","yes",10.26666667,12.7,0.352201258,0.647798742,7.616,14.008,"MR","10",0.647798742,6.392,8,"objectdirected",2.26666667,"1"
"962","29","MR10","hiddensearch","yes",9.8,9.8,0.407671722,0.592328278,7.769,11.288,"MR","10",0.592328278,3.519,7,"objectdirected",2.8,"1"
"963","30","MR10","hiddensearch","yes",9.566666667,10.5,0.308854385,0.691145615,12.512,27.999,"MR","10",0.691145615,15.487,7,"objectdirected",2.566666667,"1"
"964","31","MR13","hiddensearch","yes",13,13,0.309934563,0.690065437,8.857,19.72,"MR","13",0.690065437,10.863,10,"objectdirected",3,"1"
"965","32","MR13","hiddensearch","yes",13.4,13.4,0.642971795,0.357028205,47.668,26.469,"MR","13",0.357028205,-21.199,11,"objectdirected",2.4,"1"
"966","33","MR10","hiddensearch","yes",9.966666667,10,0.253170335,0.746829665,17.748,52.355,"MR","10",0.746829665,34.607,9,"objectdirected",0.966666667,"1"
"967","34","MR10","hiddensearch","yes",9.7,9.7,0.548733691,0.451266309,12.155,9.996,"MR","10",0.451266309,-2.159,7,"objectdirected",2.7,"1"
"968","35","MR10","hiddensearch","yes",10.06666667,10.1,0.522017045,0.477982955,12.495,11.441,"MR","10",0.477982955,-1.054,9,"objectdirected",1.06666667,"1"
"969","36","MR10","hiddensearch","yes",8.966666667,9.6,0.207333333,0.792666667,10.574,40.426,"MR","10",0.792666667,29.852,7,"objectdirected",1.966666667,"1"
"970","37","MR13","hiddensearch","yes",12.86666667,12.9,0.241610738,0.758389262,7.344,23.052,"MR","13",0.758389262,15.708,8,"objectdirected",4.86666667,"1"
"971","38","MR13","hiddensearch","yes",12.66666667,14.5,0.420596728,0.579403272,14.858,20.468,"MR","13",0.579403272,5.61,8,"objectdirected",4.66666667,"1"
"972","39","MR10","hiddensearch","yes",9.933333333,9.9,0.466238693,0.533761307,39.945,45.73,"MR","10",0.533761307,5.785,9,"objectdirected",0.933333333,"1"
"973","40","MR10","hiddensearch","yes",9.866666667,9.9,0.557995495,0.442004505,16.847,13.345,"MR","10",0.442004505,-3.502,9.5,"objectdirected",0.366666667000001,"1"
"974","41","MR10","hiddensearch","no",9.833333333,9.8,0.567712171,0.432287829,35.44,26.986,"MR","10",0.432287829,-8.454,5.75,"objectdirected",4.06666667,"0"
"975","42","MR13","hiddensearch","yes",12.66666667,12.7,0.552287582,0.447712418,25.857,20.961,"MR","13",0.447712418,-4.896,13,"objectdirected",-0.333333333000001,"1"
"976","43","MR13","hiddensearch","yes",13.43333333,13.4,0.453084648,0.546915352,26.843,32.402,"MR","13",0.546915352,5.559,8,"objectdirected",5.43333333,"1"
"977","44","MR13","hiddensearch","yes",12.76666667,12.8,0.407035176,0.592964824,17.901,26.078,"MR","13",0.592964824,8.177,8,"objectdirected",4.76666667,"1"
"978","45","MR13","hiddensearch","yes",12.63333333,12.6,0.589928058,0.410071942,19.516,13.566,"MR","13",0.410071942,-5.95,8,"objectdirected",4.63333333,"1"
"979","46","MR13","hiddensearch","no",12.86666667,12.9,0.189333333,0.810666667,7.242,31.008,"MR","13",0.810666667,23.766,11.27,"objectdirected",1.6,"0"
"980","47","MR13","hiddensearch","yes",12.53333333,12.5,0.484787018,0.515212982,8.126,8.636,"MR","13",0.515212982,0.51,7,"objectdirected",5.53333333,"1"
"981","48","MR10","hiddensearch","yes",10.33333333,10.4,0.416793121,0.583206879,28.016,39.202,"MR","10",0.583206879,11.186,8,"objectdirected",2.33333333,"1"
"982","49","MR13","hiddensearch","yes",12.86666667,12.9,0.178016726,0.821983274,5.066,23.392,"MR","13",0.821983274,18.326,8,"objectdirected",4.86666667,"1"
"983","50","MR10","hiddensearch","yes",10.2,10.8,0.239370079,0.760629921,5.168,16.422,"MR","10",0.760629921,11.254,10,"objectdirected",0.199999999999999,"1"
"984","51","MR13","hiddensearch","yes",12.66666667,12.9,0.43060355,0.56939645,25.67,33.944,"MR","13",0.56939645,8.274,5,"objectdirected",7.66666667,"1"
"985","52","MR10","hiddensearch","yes",9.533333333,9.5,0.609964413,0.390035587,14.569,9.316,"MR","10",0.390035587,-5.253,9,"objectdirected",0.533333333,"1"
"986","53","MR13","hiddensearch","yes",13.06666667,13.1,0.558149919,0.441850081,60,47.498,"MR","13",0.441850081,-12.502,4,"objectdirected",9.06666667,"1"
"987","54","MR10","hiddensearch","yes",10.46666667,10.5,0.44750496,0.55249504,29.325,36.205,"MR","10",0.55249504,6.88,6,"objectdirected",4.46666667,"1"
"988","55","MR10","hiddensearch","yes",9.566666667,9.6,0.554878049,0.445121951,12.376,9.928,"MR","10",0.445121951,-2.448,8,"objectdirected",1.566666667,"1"
"989","56","MR10","hiddensearch","yes",10.3,10.3,0.445301543,0.554698457,10.795,13.447,"MR","10",0.554698457,2.652,9,"objectdirected",1.3,"1"
"990","57","MR10","hiddensearch","yes",10.4,10.3,0.690690691,0.309309309,19.55,8.755,"MR","10",0.309309309,-10.795,9,"objectdirected",1.4,"1"
"991","58","MR10","hiddensearch","yes",10.33333333,10.3,0.512152778,0.487847222,30.09,28.662,"MR","10",0.487847222,-1.428,10,"objectdirected",0.33333333,"1"
"992","59","MR10","hiddensearch","yes",9.866666667,9.9,0.645784996,0.354215004,14.195,7.786,"MR","10",0.354215004,-6.409,8.5,"objectdirected",1.366666667,"1"
"993","60","MR10","hiddensearch","yes",10.06666667,10.1,0.419681621,0.580318379,14.79,20.451,"MR","10",0.580318379,5.661,8.5,"objectdirected",1.56666667,"1"
"994","61",NA,"hiddensearch","yes",NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,9,"objectdirected",NA,NA
"995","62",NA,"hiddensearch","yes",NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"objectdirected",NA,NA
"996","63",NA,"hiddensearch","yes",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,9,"objectdirected",NA,NA
"997","64",NA,"hiddensearch","yes",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,6,"objectdirected",NA,NA
"998","65",NA,"hiddensearch","yes",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,9,"objectdirected",NA,NA
"999","66",NA,"hiddensearch","yes",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"objectdirected",NA,NA
"1000","69","RISK10","hiddensearch","yes",10.2667,22.1,0.62819482,0.37180518,19.54,11.57,"RISK","10",0.62819482,7.97,NA,"objectdirected",NA,NA
"1001","70","RISK10","hiddensearch","yes",10.3667,22.5,0.62828536,0.37171464,10.04,5.94,"RISK","10",0.62828536,4.1,12,"objectdirected",-1.6333,"0"
"1002","72","RISK10","hiddensearch","yes",10.5333,22.3,0.48476229,0.51523771,11.93,12.68,"RISK","10",0.48476229,-0.75,8,"objectdirected",2.5333,"1"
"1003","73","RISK10","hiddensearch","yes",10.0667,21.2,0.56094151,0.43905849,24.07,18.84,"RISK","10",0.56094151,5.23,12,"objectdirected",-1.9333,"0"
"1004","74","RISK10","hiddensearch","yes",9.7667,20.9,0.67677913,0.32322087,23.87,11.4,"RISK","10",0.67677913,12.47,11,"objectdirected",-1.2333,"0"
"1005","77","RISK10","hiddensearch","yes",10.6333,22.6,0.52951144,0.47048856,9.38,8.33,"RISK","10",0.52951144,1.05,6.5,"objectdirected",4.1333,"1"
"1006","78","RISK10","hiddensearch","",10.0667,20.3,0.39440449,0.60559551,22.49,34.53,"RISK","10",0.39440449,-12.04,NA,"objectdirected",NA,NA
"1007","81","RISK10","hiddensearch","yes",10.2333,20.4,0.61828069,0.38171931,14.78,9.13,"RISK","10",0.61828069,5.65,16,"objectdirected",-5.7667,"0"
"1008","82","RISK10","hiddensearch","yes",9.6,20.3,0.60326531,0.39673469,11.09,7.29,"RISK","10",0.60326531,3.8,8,"objectdirected",1.6,"1"
"1009","87","RISK10","hiddensearch","yes",9.6333,20.2,0.75194565,0.24805435,30.44,10.04,"RISK","10",0.75194565,20.4,13,"objectdirected",-3.3667,"0"
"1010","88","RISK10","hiddensearch","yes",10.4667,20.5,0.55365517,0.44634483,20.07,16.18,"RISK","10",0.55365517,3.89,7,"objectdirected",3.4667,"1"
"1011","91","RISK10","hiddensearch","yes",10.233,19.2,0.19541328,0.80458672,4.09,16.84,"RISK","10",0.19541328,-12.75,14,"objectdirected",-3.767,"0"
"1012","92","RISK10","hiddensearch","yes",10.0333,21.6,0.54316912,0.45683088,21.39,17.99,"RISK","10",0.54316912,3.4,9,"objectdirected",1.0333,"1"
"1013","93","RISK10","hiddensearch","yes",10.3,19.2,0.54578474,0.45421526,14.28,11.88,"RISK","10",0.54578474,2.4,13.6,"objectdirected",-3.3,"0"
"1014","94","RISK10","hiddensearch","yes",9.7333,18,0.40696943,0.59303057,16.18,23.57,"RISK","10",0.40696943,-7.39,12,"objectdirected",-2.2667,"0"
"1015","96","RISK10","hiddensearch","yes",10.4,22.7,0.40508744,0.59491256,6.37,9.36,"RISK","10",0.40508744,-2.99,NA,"objectdirected",NA,NA
"1016","97","RISK10","hiddensearch","yes",9.8333,18.8,0.53763099,0.46236901,42.33,36.4,"RISK","10",0.53763099,5.93,5,"objectdirected",4.8333,"1"
"1017","98","RISK10","hiddensearch","yes",10.5667,18.9,0.66953077,0.33046923,60,29.62,"RISK","10",0.66953077,30.38,11,"objectdirected",-0.433299999999999,"0"
"1018","100","RISK13","hiddensearch","yes",13.4,33.7,0.63946188,0.36053812,14.26,8.04,"RISK","13",0.63946188,6.22,7.2,"objectdirected",6.2,"1"
"1019","103","RISK13","hiddensearch","yes",13.2,31.1,0.51927096,0.48072904,21.88,21.51,"RISK","13",0.51927096,0.369999999999997,18,"objectdirected",-4.8,"0"
"1020","104","RISK13","hiddensearch","yes",12.633,30.1,0.53881823,0.46118177,41.62,37.55,"RISK","13",0.53881823,4.07,10,"objectdirected",2.633,"1"
"1021","105","RISK13","hiddensearch","yes",12.6,30.2,0.59842533,0.40157467,14.99,8.53,"RISK","13",0.59842533,6.46,7,"objectdirected",5.6,"1"
"1022","110","RISK13","hiddensearch","yes",13.467,31.6,0.55009065,0.44990936,15.71,14.84,"RISK","13",0.55009065,0.870000000000001,13,"objectdirected",0.467000000000001,"1"
